politician_id,display_name,category,field,value,raw_text,review_status,evidence_id,source_id,source_kind,source_org,source_url,fetched_at,license_note
open-assembly-FIE6569O,곽상언,identity,office_phone,02-784-2890,02-784-2890,reviewing,open-assembly-FIE6569O-office_phone,open-assembly-FIE6569O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-FIE6569O,곽상언,identity,office_email,jongno.kwak@gmail.com,jongno.kwak@gmail.com,reviewing,open-assembly-FIE6569O-office_email,open-assembly-FIE6569O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-FIE6569O,곽상언,identity,office_room,의원회관 327호,의원회관 327호,reviewing,open-assembly-FIE6569O-office_room,open-assembly-FIE6569O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-FIE6569O,곽상언,identity,registered_channel_url,https://blog.naver.com/kwaksangeon,https://blog.naver.com/kwaksangeon,reviewing,open-assembly-FIE6569O-registered_channel_url,open-assembly-FIE6569O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,party,국민의힘,국민의힘,reviewing,open-assembly-7469929V-party,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,party,국민의힘,국민의힘,reviewing,nec-winner-208-party,nec-winner-208,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-7469929V,구자근,identity,district,경북 구미시갑,경북 구미시갑,reviewing,open-assembly-7469929V-district,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,district,구미시갑,구미시갑,reviewing,nec-winner-208-district,nec-winner-208,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-7469929V,구자근,identity,position,국회의원,국회의원,reviewing,open-assembly-7469929V-position,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,committee_role,위원,위원,reviewing,open-assembly-7469929V-committee-role,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,office_phone,02-784-3190,02-784-3190,reviewing,open-assembly-7469929V-office_phone,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,office_email,can929292@naver.com,can929292@naver.com,reviewing,open-assembly-7469929V-office_email,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,office_room,의원회관 408호,의원회관 408호,reviewing,open-assembly-7469929V-office_room,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-7469929V,구자근,identity,registered_channel_url,http://blog.naver.com/can929292,http://blog.naver.com/can929292,reviewing,open-assembly-7469929V-registered_channel_url,open-assembly-7469929V,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,party,국민의힘,국민의힘,reviewing,open-assembly-GDG1847Z-party,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,party,국민의힘,국민의힘,reviewing,nec-winner-241-party,nec-winner-241,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-GDG1847Z,권성동,identity,district,강원 강릉시,강원 강릉시,reviewing,open-assembly-GDG1847Z-district,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,district,강릉시,강릉시,reviewing,nec-winner-241-district,nec-winner-241,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-GDG1847Z,권성동,identity,position,국회의원,국회의원,reviewing,open-assembly-GDG1847Z-position,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,committee_role,위원,위원,reviewing,open-assembly-GDG1847Z-committee-role,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,office_phone,02-784-3396~8 / 788-2469,02-784-3396~8 / 788-2469,reviewing,open-assembly-GDG1847Z-office_phone,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,office_email,ksdd22@naver.com,ksdd22@naver.com,reviewing,open-assembly-GDG1847Z-office_email,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,office_room,의원회관 820호,의원회관 820호,reviewing,open-assembly-GDG1847Z-office_room,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-GDG1847Z,권성동,identity,registered_channel_url,https://web.facebook.com/ksdd22,https://web.facebook.com/ksdd22,reviewing,open-assembly-GDG1847Z-registered_channel_url,open-assembly-GDG1847Z,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,party,국민의힘,국민의힘,reviewing,open-assembly-LG63087O-party,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,party,국민의힘,국민의힘,reviewing,nec-winner-3-party,nec-winner-3,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-LG63087O,권영세,identity,district,서울 용산구,서울 용산구,reviewing,open-assembly-LG63087O-district,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,district,용산구,용산구,reviewing,nec-winner-3-district,nec-winner-3,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-LG63087O,권영세,identity,position,국회의원,국회의원,reviewing,open-assembly-LG63087O-position,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,committee_role,위원,위원,reviewing,open-assembly-LG63087O-committee-role,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,office_phone,02-784-3103,02-784-3103,reviewing,open-assembly-LG63087O-office_phone,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,office_email,yskys2020@naver.com,yskys2020@naver.com,reviewing,open-assembly-LG63087O-office_email,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,office_room,의원회관 450호,의원회관 450호,reviewing,open-assembly-LG63087O-office_room,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LG63087O,권영세,identity,registered_channel_url,https://blog.naver.com/yskys2020,https://blog.naver.com/yskys2020,reviewing,open-assembly-LG63087O-registered_channel_url,open-assembly-LG63087O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,party,국민의힘,국민의힘,reviewing,open-assembly-LYY5513O-party,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,party,국민의힘,국민의힘,reviewing,nec-winner-77-party,nec-winner-77,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-LYY5513O,권영진,identity,district,대구 달서구병,대구 달서구병,reviewing,open-assembly-LYY5513O-district,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,district,달서구병,달서구병,reviewing,nec-winner-77-district,nec-winner-77,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-LYY5513O,권영진,identity,position,국회의원,국회의원,reviewing,open-assembly-LYY5513O-position,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,committee_role,위원,위원,reviewing,open-assembly-LYY5513O-committee-role,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,office_phone,02-784-3136,02-784-3136,reviewing,open-assembly-LYY5513O-office_phone,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,office_email,kyjtongil@naver.com,kyjtongil@naver.com,reviewing,open-assembly-LYY5513O-office_email,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,office_room,의원회관 713호,의원회관 713호,reviewing,open-assembly-LYY5513O-office_room,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-LYY5513O,권영진,identity,registered_channel_url,https://blog.naver.com/mywaykyj,https://blog.naver.com/mywaykyj,reviewing,open-assembly-LYY5513O-registered_channel_url,open-assembly-LYY5513O,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,party,더불어민주당,더불어민주당,reviewing,open-assembly-C7E79345-party,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,party,더불어민주당,더불어민주당,reviewing,nec-winner-168-party,nec-winner-168,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-C7E79345,권칠승,identity,district,경기 화성시병,경기 화성시병,reviewing,open-assembly-C7E79345-district,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,district,화성시병,화성시병,reviewing,nec-winner-168-district,nec-winner-168,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-C7E79345,권칠승,identity,position,국회의원,국회의원,reviewing,open-assembly-C7E79345-position,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,committee_role,위원장,위원장,reviewing,open-assembly-C7E79345-committee-role,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,office_phone,02-784-1250,02-784-1250,reviewing,open-assembly-C7E79345-office_phone,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,office_email,anotherk7@gmail.com,anotherk7@gmail.com,reviewing,open-assembly-C7E79345-office_email,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,office_room,의원회관 325호,의원회관 325호,reviewing,open-assembly-C7E79345-office_room,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-C7E79345,권칠승,identity,registered_channel_url,http://blog.naver.com/k7wins,http://blog.naver.com/k7wins,reviewing,open-assembly-C7E79345-registered_channel_url,open-assembly-C7E79345,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,party,더불어민주당,더불어민주당,reviewing,open-assembly-EFU76868-party,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,party,더불어민주당,더불어민주당,reviewing,nec-winner-198-party,nec-winner-198,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-EFU76868,권향엽,identity,district,전남 순천시광양시곡성군구례군을,전남 순천시광양시곡성군구례군을,reviewing,open-assembly-EFU76868-district,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,district,순천시광양시곡성군구례군을,순천시광양시곡성군구례군을,reviewing,nec-winner-198-district,nec-winner-198,nec,중앙선거관리위원회,http://apis.data.go.kr/9760000/WinnerInfoInqireService2/getWinnerInfoInqire?sgId=20240410&sgTypecode=2&numOfRows=100&resultType=json,2026-06-14T13:26:52.495Z,"출처: 중앙선거관리위원회, 당선인 정보 조회 서비스 (이용허락범위 제한 없음), https://www.data.go.kr/data/15000864/openapi.do"
open-assembly-EFU76868,권향엽,identity,position,국회의원,국회의원,reviewing,open-assembly-EFU76868-position,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,committee_role,위원,위원,reviewing,open-assembly-EFU76868-committee-role,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,office_phone,02-784-1270,02-784-1270,reviewing,open-assembly-EFU76868-office_phone,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,office_email,"ironkwon24@gmail.com (회관), ironregion24@gmail.com (지역)","ironkwon24@gmail.com (회관), ironregion24@gmail.com (지역)",reviewing,open-assembly-EFU76868-office_email,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,office_room,의원회관 832호,의원회관 832호,reviewing,open-assembly-EFU76868-office_room,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
open-assembly-EFU76868,권향엽,identity,registered_channel_url,https://blog.naver.com/khy2955,https://blog.naver.com/khy2955,reviewing,open-assembly-EFU76868-registered_channel_url,open-assembly-EFU76868,open_assembly,열린국회정보,https://open.assembly.go.kr/portal/openapi/nwvrqwxyaytdsfvhu?Type=json&pIndex=1&pSize=300,2026-06-14T13:26:52.493Z,"출처: 열린국회정보, 국회의원 인적사항 (공공누리 제1유형, 출처표시), https://open.assembly.go.kr"
